date,daily_net,stock,yoy,yoy_ma50
2021-05-17,100.0,5450.0,2603.4,2636.1
2021-05-18,0.0,5450.0,2603.4,2630.9
2021-05-19,0.0,5450.0,2603.4,2626.7
2021-05-20,0.0,5450.0,2603.4,2622.8
2021-05-21,0.0,5450.0,2603.4,2619.0
2021-05-22,0.0,5450.0,2603.4,2615.1
2021-05-23,0.0,5450.0,2603.4,2611.3
2021-05-24,0.0,5450.0,2603.4,2607.4
2021-05-25,0.0,5450.0,2603.4,2603.8
2021-05-26,0.0,5450.0,2593.4,2598.9
2021-05-27,0.0,5450.0,2473.4,2591.3
2021-05-28,0.0,5450.0,2233.4,2578.9
2021-05-29,0.0,5450.0,1933.4,2560.4
2021-05-30,0.0,5450.0,1933.4,2542.0
2021-05-31,0.0,5450.0,1933.4,2523.5
2021-06-01,0.0,5450.0,1933.4,2504.9
2021-06-02,0.0,5450.0,1943.4,2486.4
2021-06-03,0.0,5450.0,2063.4,2470.4
2021-06-04,0.0,5450.0,2233.4,2462.8
2021-06-05,0.0,5450.0,2383.4,2458.1
2021-06-06,0.0,5450.0,2383.4,2453.5
2021-06-07,0.0,5450.0,2383.4,2448.8
2021-06-08,0.0,5450.0,2263.4,2441.8
2021-06-09,0.0,5450.0,2203.4,2433.5
2021-06-10,0.0,5450.0,2143.4,2424.1
2021-06-11,0.0,5450.0,2133.4,2414.4
2021-06-12,0.0,5450.0,2183.4,2405.8
2021-06-13,0.0,5450.0,2183.4,2399.4
2021-06-14,-10.0,5440.0,2173.4,2392.6
2021-06-15,0.0,5440.0,2093.4,2384.2
2021-06-16,0.0,5440.0,2153.4,2377.0
2021-06-17,0.0,5440.0,2213.4,2371.0
2021-06-18,0.0,5440.0,2173.4,2364.2
2021-06-19,0.0,5440.0,2093.4,2355.8
2021-06-20,0.0,5440.0,2093.4,2347.4
2021-06-21,10.0,5450.0,2103.4,2339.4
2021-06-22,0.0,5450.0,1983.4,2329.2
2021-06-23,0.0,5450.0,1783.4,2315.2
2021-06-24,20.0,5470.0,1623.4,2298.2
2021-06-25,20.0,5490.0,1693.4,2282.6
2021-06-26,0.0,5490.0,1763.4,2268.4
2021-06-27,0.0,5490.0,1763.4,2254.0
2021-06-28,20.0,5510.0,1683.4,2238.0
2021-06-29,20.0,5530.0,1743.4,2223.0
2021-06-30,20.0,5550.0,1853.4,2210.0
2021-07-01,-20.0,5530.0,2013.4,2200.0
2021-07-02,-20.0,5510.0,2063.4,2191.0
2021-07-03,0.0,5510.0,2173.4,2184.2
2021-07-04,0.0,5510.0,2173.4,2177.6
2021-07-05,-20.0,5490.0,2253.4,2172.6
2021-07-06,-20.0,5470.0,2313.4,2166.8
2021-07-07,-20.0,5450.0,2403.4,2162.8
2021-07-08,0.0,5450.0,2403.4,2158.8
2021-07-09,0.0,5450.0,2403.4,2154.8
2021-07-10,0.0,5450.0,2403.4,2150.8
2021-07-11,0.0,5450.0,2403.4,2146.8
2021-07-12,0.0,5450.0,2403.4,2142.8
2021-07-13,0.0,5450.0,2353.4,2137.8
2021-07-14,0.0,5450.0,2323.4,2132.2
2021-07-15,-300.0,5150.0,1623.4,2112.8
2021-07-16,0.0,5150.0,1573.4,2094.8
2021-07-17,0.0,5150.0,1373.4,2077.6
2021-07-18,0.0,5150.0,1373.4,2066.4
2021-07-19,0.0,5150.0,1373.4,2055.2
2021-07-20,0.0,5150.0,1323.4,2043.0
2021-07-21,0.0,5150.0,1343.4,2031.2
2021-07-22,0.0,5150.0,1343.4,2019.2
2021-07-23,0.0,5150.0,1393.4,2005.8
2021-07-24,0.0,5150.0,1593.4,1993.0
2021-07-25,0.0,5150.0,1593.4,1977.2
2021-07-26,0.0,5150.0,1593.4,1961.4
2021-07-27,0.0,5150.0,1593.4,1945.6
2021-07-28,0.0,5150.0,1523.4,1930.8
2021-07-29,20.0,5170.0,1513.4,1917.0
2021-07-30,20.0,5190.0,1483.4,1903.8
2021-07-31,0.0,5190.0,1463.4,1890.4
2021-08-01,0.0,5190.0,1463.4,1876.0
2021-08-02,0.0,5190.0,1463.4,1861.6
2021-08-03,0.0,5190.0,1563.4,1849.4
2021-08-04,0.0,5190.0,1643.4,1840.4
2021-08-05,-20.0,5170.0,1653.4,1830.4
2021-08-06,-20.0,5150.0,1683.4,1819.8
2021-08-07,0.0,5150.0,1693.4,1810.2
2021-08-08,0.0,5150.0,1693.4,1802.2
2021-08-09,0.0,5150.0,1693.4,1794.2
2021-08-10,0.0,5150.0,1683.4,1785.8
2021-08-11,0.0,5150.0,1633.4,1778.8
2021-08-12,0.0,5150.0,1493.4,1773.0
2021-08-13,0.0,5150.0,1343.4,1767.4
2021-08-14,0.0,5150.0,1203.4,1757.6
2021-08-15,0.0,5150.0,1203.4,1746.4
2021-08-16,600.0,5750.0,1803.4,1747.2
2021-08-17,-700.0,5050.0,363.4,1720.8
2021-08-18,0.0,5050.0,313.4,1692.2
2021-08-19,0.0,5050.0,303.4,1661.2
2021-08-20,0.0,5050.0,293.4,1626.8
2021-08-21,0.0,5050.0,443.4,1594.4
2021-08-22,0.0,5050.0,443.4,1559.8
2021-08-23,0.0,5050.0,443.4,1525.2
2021-08-24,0.0,5050.0,333.4,1486.8
2021-08-25,40.0,5090.0,173.4,1444.0
2021-08-26,40.0,5130.0,313.4,1402.2
2021-08-27,40.0,5170.0,413.4,1362.4
2021-08-28,0.0,5170.0,363.4,1321.6
2021-08-29,0.0,5170.0,363.4,1280.8
2021-08-30,40.0,5210.0,403.4,1240.8
2021-08-31,40.0,5250.0,523.4,1203.2
2021-09-01,-40.0,5210.0,713.4,1170.4
2021-09-02,-40.0,5170.0,853.4,1141.0
2021-09-03,-40.0,5130.0,793.4,1124.4
2021-09-04,0.0,5130.0,743.4,1107.8
2021-09-05,0.0,5130.0,743.4,1095.2
2021-09-06,-40.0,5090.0,703.4,1081.8
2021-09-07,-40.0,5050.0,643.4,1067.2
2021-09-08,0.0,5050.0,543.4,1051.6
2021-09-09,0.0,5050.0,443.4,1033.6
2021-09-10,0.0,5050.0,423.4,1015.2
2021-09-11,0.0,5050.0,433.4,996.0
2021-09-12,0.0,5050.0,433.4,972.8
2021-09-13,0.0,5050.0,433.4,949.6
2021-09-14,0.0,5050.0,453.4,926.8
2021-09-15,0.0,5050.0,23.4,895.4
2021-09-16,0.0,5050.0,23.4,865.4
2021-09-17,90.0,5140.0,343.4,842.0
2021-09-18,100.0,5240.0,363.4,819.6
2021-09-19,0.0,5240.0,363.4,797.6
2021-09-20,-10.0,5230.0,353.4,775.4
2021-09-21,-10.0,5220.0,423.4,754.6
2021-09-22,110.0,5330.0,183.4,727.0
2021-09-23,110.0,5440.0,213.4,698.4
2021-09-24,70.0,5510.0,273.4,670.8
2021-09-25,-50.0,5460.0,243.4,642.0
2021-09-26,100.0,5560.0,343.4,615.0
2021-09-27,100.0,5660.0,423.4,589.6
2021-09-28,100.0,5760.0,483.4,565.4
2021-09-29,40.0,5800.0,623.4,544.2
2021-09-30,40.0,5840.0,713.4,525.8
2021-10-01,-50.0,5790.0,663.4,509.2
2021-10-02,-50.0,5740.0,673.4,495.8
2021-10-03,0.0,5740.0,673.4,485.2
2021-10-04,0.0,5740.0,673.4,474.6
2021-10-05,0.0,5740.0,673.4,452.0
2021-10-06,-60.0,5680.0,763.4,460.0
2021-10-07,-60.0,5620.0,803.4,469.8
2021-10-08,-110.0,5510.0,813.4,480.0
2021-10-09,10.0,5520.0,913.4,492.4
2021-10-10,-100.0,5420.0,813.4,499.8
2021-10-11,-90.0,5330.0,743.4,505.8
2021-10-12,-90.0,5240.0,693.4,510.8
2021-10-13,-90.0,5150.0,703.4,518.2
2021-10-14,-90.0,5060.0,663.4,528.0
2021-10-15,0.0,5060.0,113.4,524.0
2021-10-16,-10.0,5050.0,253.4,520.8
2021-10-17,0.0,5050.0,253.4,518.6
2021-10-18,0.0,5050.0,253.4,516.4
2021-10-19,0.0,5050.0,203.4,512.4
2021-10-20,90.0,5140.0,223.4,506.4
2021-10-21,90.0,5230.0,233.4,496.8
2021-10-22,90.0,5320.0,323.4,486.2
2021-10-23,0.0,5320.0,303.4,476.4
2021-10-24,0.0,5320.0,303.4,467.6
2021-10-25,190.0,5510.0,493.4,462.6
2021-10-26,190.0,5700.0,733.4,463.2
2021-10-27,100.0,5800.0,803.4,466.4
2021-10-28,100.0,5900.0,863.4,472.8
2021-10-29,100.0,6000.0,873.4,481.4
2021-10-30,0.0,6000.0,843.4,489.8
2021-10-31,0.0,6000.0,843.4,498.0
2021-11-01,-190.0,5810.0,653.4,502.4
2021-11-02,-190.0,5620.0,413.4,502.0
2021-11-03,-150.0,5470.0,243.4,497.8
2021-11-04,-150.0,5320.0,93.4,499.2
2021-11-05,-100.0,5220.0,503.4,508.8
2021-11-06,0.0,5220.0,603.4,514.0
2021-11-07,0.0,5220.0,603.4,518.8
2021-11-08,90.0,5310.0,693.4,525.4
2021-11-09,90.0,5400.0,833.4,535.0
2021-11-10,50.0,5450.0,883.4,544.2
2021-11-11,50.0,5500.0,903.4,558.6
2021-11-12,0.0,5500.0,813.4,570.6
2021-11-13,0.0,5500.0,653.4,578.2
2021-11-14,0.0,5500.0,653.4,586.4
2021-11-15,910.0,6410.0,1763.4,614.8
2021-11-16,-850.0,5560.0,113.4,608.6
2021-11-17,-50.0,5510.0,133.4,601.6
2021-11-18,-50.0,5460.0,133.4,591.8
2021-11-19,-50.0,5410.0,133.4,580.2
2021-11-20,0.0,5410.0,213.4,571.2
2021-11-21,0.0,5410.0,213.4,562.0
2021-11-22,40.0,5450.0,253.4,553.6
2021-11-23,0.0,5450.0,213.4,544.4
2021-11-24,50.0,5500.0,243.4,535.8
2021-11-25,50.0,5550.0,273.4,526.0
2021-11-26,50.0,5600.0,313.4,516.2
2021-11-27,0.0,5600.0,273.4,505.4
2021-11-28,0.0,5600.0,273.4,492.6
2021-11-29,50.0,5650.0,323.4,482.8
2021-11-30,-150.0,5500.0,-136.6,465.2
2021-12-01,-90.0,5410.0,-176.6,447.8
2021-12-02,-90.0,5320.0,-156.6,430.6
2021-12-03,-90.0,5230.0,-176.6,413.8
2021-12-04,0.0,5230.0,-66.6,410.2
2021-12-05,0.0,5230.0,-66.6,403.8
2021-12-06,-90.0,5140.0,143.4,401.6
2021-12-07,-90.0,5050.0,153.4,399.6
2021-12-08,0.0,5050.0,113.4,397.8
2021-12-09,0.0,5050.0,103.4,395.4
2021-12-10,0.0,5050.0,103.4,392.8
2021-12-11,0.0,5050.0,103.4,388.4
2021-12-12,0.0,5050.0,103.4,384.4
2021-12-13,0.0,5050.0,103.4,380.4
2021-12-14,0.0,5050.0,133.4,373.2
2021-12-15,-450.0,4600.0,-1216.6,334.2
2021-12-16,0.0,4600.0,-906.6,300.0
2021-12-17,0.0,4600.0,-906.6,264.6
2021-12-18,0.0,4600.0,-906.6,229.0
2021-12-19,0.0,4600.0,-906.6,194.0
2021-12-20,10.0,4610.0,-896.6,159.2
2021-12-21,10.0,4620.0,-976.6,126.6
2021-12-22,10.0,4630.0,-1086.6,96.6
2021-12-23,10.0,4640.0,-1176.6,68.2
2021-12-24,10.0,4650.0,-1196.6,42.4
2021-12-25,0.0,4650.0,-1226.6,7.8
2021-12-26,0.0,4650.0,-1226.6,-28.8
2021-12-27,40.0,4690.0,-1186.6,-64.6
2021-12-28,190.0,4880.0,-1006.6,-98.6
2021-12-29,190.0,5070.0,-826.6,-131.8
2021-12-30,90.0,5160.0,-766.6,-164.8
2021-12-31,90.0,5250.0,-756.6,-198.0
2022-01-01,0.0,5250.0,-716.6,-228.6
2022-01-02,0.0,5250.0,-716.6,-256.0
2022-01-03,-60.0,5190.0,-776.6,-284.6
2022-01-04,-200.0,4990.0,-876.6,-337.4
2022-01-05,-200.0,4790.0,-946.6,-358.6
2022-01-06,-100.0,4690.0,-916.6,-379.6
2022-01-07,-100.0,4590.0,-906.6,-400.4
2022-01-08,0.0,4590.0,-911.6,-421.3
2022-01-09,0.0,4590.0,-911.6,-443.8
2022-01-10,10.0,4600.0,-901.6,-466.1
2022-01-11,0.0,4600.0,-886.6,-488.9
2022-01-12,0.0,4600.0,-881.6,-510.8
2022-01-13,0.0,4600.0,-873.6,-533.1
2022-01-14,0.0,4600.0,-865.6,-555.9
2022-01-15,-500.0,4100.0,-1562.6,-593.4
2022-01-16,0.0,4100.0,-1562.6,-630.2
2022-01-17,790.0,4890.0,-772.6,-651.1
2022-01-18,90.0,4980.0,-679.6,-671.1
2022-01-19,90.0,5070.0,-664.6,-681.7
2022-01-20,90.0,5160.0,-852.6,-695.2
2022-01-21,90.0,5250.0,-1010.6,-712.3
2022-01-22,0.0,5250.0,-1010.6,-729.0
2022-01-23,0.0,5250.0,-770.1,-743.1
2022-01-24,50.0,5300.0,-720.1,-756.1
2022-01-25,50.0,5350.0,-670.1,-772.4
2022-01-26,100.0,5450.0,-492.1,-785.3
2022-01-27,100.0,5550.0,-292.1,-793.4
2022-01-28,100.0,5650.0,-42.1,-796.3
2022-01-29,100.0,5750.0,-40.1,-799.2
2022-01-30,100.0,5850.0,59.9,-800.1
2022-01-31,0.0,5850.0,59.9,-800.9
2022-02-01,0.0,5850.0,-38.1,-803.8
2022-02-02,0.0,5850.0,-116.1,-808.8
2022-02-03,0.0,5850.0,-36.1,-785.1
2022-02-04,0.0,5850.0,-36.1,-767.7
2022-02-05,0.0,5850.0,-36.1,-750.3
2022-02-06,0.0,5850.0,-36.1,-732.9
2022-02-07,-130.0,5720.0,-216.1,-719.1
2022-02-08,-130.0,5590.0,-356.1,-708.3
2022-02-09,-180.0,5410.0,-506.1,-698.9
2022-02-10,-180.0,5230.0,-606.1,-689.3
2022-02-11,-180.0,5050.0,-786.1,-681.5
2022-02-12,-100.0,4950.0,-886.1,-675.3
2022-02-13,-100.0,4850.0,-986.1,-670.4
2022-02-14,-10.0,4840.0,-996.1,-665.8
2022-02-15,290.0,5130.0,-596.1,-654.0
2022-02-16,-10.0,5120.0,-556.1,-645.0
2022-02-17,-10.0,5110.0,-346.1,-635.4
2022-02-18,-210.0,4900.0,-676.1,-633.6
2022-02-19,0.0,4900.0,-596.1,-630.4
2022-02-20,0.0,4900.0,-606.1,-628.2
2022-02-21,0.0,4900.0,-556.1,-625.0
2022-02-22,90.0,4990.0,-476.1,-619.0
2022-02-23,190.0,5180.0,-296.1,-607.3
2022-02-24,190.0,5370.0,-116.1,-590.7
2022-02-25,290.0,5660.0,173.9,-568.9
2022-02-26,0.0,5660.0,173.9,-547.3
2022-02-27,0.0,5660.0,183.9,-525.4
2022-02-28,290.0,5950.0,473.9,-497.7
2022-03-01,-50.0,5900.0,423.9,-471.2
2022-03-02,-190.0,5710.0,233.9,-448.8
2022-03-03,-190.0,5520.0,43.9,-430.3
2022-03-04,-290.0,5230.0,-236.1,-417.5
2022-03-05,0.0,5230.0,-226.1,-404.7
2022-03-06,0.0,5230.0,-226.1,-378.0
2022-03-07,-290.0,4940.0,-516.1,-357.1
2022-03-08,-40.0,4900.0,-556.1,-352.7
2022-03-09,0.0,4900.0,-556.1,-350.3
2022-03-10,0.0,4900.0,-556.1,-348.1
2022-03-11,0.0,4900.0,-556.1,-342.2
2022-03-12,0.0,4900.0,-556.1,-333.1
2022-03-13,0.0,4900.0,-556.1,-324.0
2022-03-14,0.0,4900.0,-556.1,-319.7
2022-03-15,100.0,5000.0,-556.1,-316.4
2022-03-16,0.0,5000.0,-456.1,-312.1
2022-03-17,70.0,5070.0,-386.1,-310.0
2022-03-18,20.0,5090.0,-366.1,-311.5
2022-03-19,0.0,5090.0,-366.1,-318.0
2022-03-20,0.0,5090.0,-366.1,-324.5
2022-03-21,20.0,5110.0,-346.1,-332.6
2022-03-22,10.0,5120.0,-336.1,-340.5
2022-03-23,10.0,5130.0,-326.1,-346.3
2022-03-24,-60.0,5070.0,-386.1,-351.7
2022-03-25,70.0,5140.0,-316.1,-357.3
2022-03-26,0.0,5140.0,-316.1,-362.9
2022-03-27,0.0,5140.0,-316.1,-368.5
2022-03-28,120.0,5260.0,-196.1,-371.7
2022-03-29,130.0,5390.0,-66.1,-368.7
2022-03-30,130.0,5520.0,63.9,-360.3
2022-03-31,130.0,5650.0,193.9,-346.3
2022-04-01,-90.0,5560.0,103.9,-332.1
2022-04-02,10.0,5570.0,113.9,-314.1
2022-04-03,0.0,5570.0,113.9,-294.1
2022-04-04,-150.0,5420.0,-36.1,-275.1
2022-04-05,-150.0,5270.0,-176.1,-258.7
2022-04-06,-140.0,5130.0,-316.1,-253.1
2022-04-07,-140.0,4990.0,-456.1,-251.1
2022-04-08,0.0,4990.0,-456.1,-253.3
2022-04-09,-10.0,4980.0,-466.1,-249.1
2022-04-10,0.0,4980.0,-466.1,-246.5
2022-04-11,10.0,4990.0,-456.1,-243.5
2022-04-12,20.0,5010.0,-446.1,-241.3
2022-04-13,0.0,5010.0,-446.1,-240.7
2022-04-14,0.0,5010.0,-446.1,-243.7
2022-04-15,0.0,5010.0,-396.1,-249.3
2022-04-16,0.0,5010.0,-396.1,-260.7
2022-04-17,0.0,5010.0,-396.1,-272.1
2022-04-18,0.0,5010.0,-396.1,-283.7
2022-04-19,-10.0,5000.0,-406.1,-301.3
2022-04-20,0.0,5000.0,-406.1,-317.9
2022-04-21,0.0,5000.0,-406.1,-330.7
2022-04-22,0.0,5000.0,-406.1,-339.7
2022-04-23,0.0,5000.0,-406.1,-343.1
2022-04-24,10.0,5010.0,-340.0,-345.4
2022-04-25,0.0,5010.0,-350.0,-347.9
2022-04-26,0.0,5010.0,-350.0,-344.5
2022-04-27,0.0,5010.0,-350.0,-340.4
2022-04-28,0.0,5010.0,-350.0,-336.3
2022-04-29,0.0,5010.0,-350.0,-332.2
2022-04-30,0.0,5010.0,-350.0,-328.0
2022-05-01,-10.0,5000.0,-360.0,-324.1
2022-05-02,-10.0,4990.0,-360.0,-320.2
2022-05-03,-10.0,4980.0,-360.0,-316.3
2022-05-04,-10.0,4970.0,-360.0,-312.4
2022-05-05,0.0,4970.0,-350.0,-310.2
2022-05-06,0.0,4970.0,-350.0,-309.5
2022-05-07,10.0,4980.0,-340.0,-309.0
2022-05-08,0.0,4980.0,-350.0,-308.7
2022-05-09,10.0,4990.0,-340.0,-308.1
2022-05-10,10.0,5000.0,-340.0,-308.0
2022-05-11,10.0,5010.0,-340.0,-308.1
2022-05-12,0.0,5010.0,-350.0,-308.6
2022-05-13,0.0,5010.0,-350.0,-307.9
2022-05-14,-10.0,5000.0,-360.0,-308.7
2022-05-15,0.0,5000.0,-350.0,-309.4
2022-05-16,100.0,5100.0,-250.0,-308.1
2022-05-17,-100.0,5000.0,-450.0,-313.2
2022-05-18,0.0,5000.0,-450.0,-320.9
2022-05-19,0.0,5000.0,-450.0,-331.1
2022-05-20,0.0,5000.0,-450.0,-344.0
2022-05-21,0.0,5000.0,-450.0,-355.1
2022-05-22,0.0,5000.0,-450.0,-366.4
2022-05-23,0.0,5000.0,-450.0,-377.6
2022-05-24,0.0,5000.0,-450.0,-385.9
2022-05-25,0.0,5000.0,-450.0,-391.4
2022-05-26,0.0,5000.0,-450.0,-394.1
2022-05-27,0.0,5000.0,-450.0,-394.0
2022-05-28,0.0,5000.0,-450.0,-393.8
2022-05-29,0.0,5000.0,-450.0,-393.5
2022-05-30,0.0,5000.0,-450.0,-393.2
2022-05-31,0.0,5000.0,-450.0,-393.1
2022-06-01,0.0,5000.0,-450.0,-393.1
2022-06-02,0.0,5000.0,-450.0,-393.2
2022-06-03,-10.0,4990.0,-460.0,-393.5
2022-06-04,0.0,4990.0,-460.0,-394.8
2022-06-05,0.0,4990.0,-460.0,-396.1
2022-06-06,0.0,4990.0,-460.0,-397.3
2022-06-07,0.0,4990.0,-460.0,-398.6
2022-06-08,0.0,4990.0,-460.0,-399.7
2022-06-09,0.0,4990.0,-460.0,-400.8
2022-06-10,10.0,5000.0,-450.0,-401.6
2022-06-11,0.0,5000.0,-450.0,-402.5
2022-06-12,0.0,5000.0,-450.0,-403.4
2022-06-13,0.0,5000.0,-450.0,-405.6
2022-06-14,0.0,5000.0,-440.0,-407.4
2022-06-15,0.0,5000.0,-440.0,-409.2
2022-06-16,0.0,5000.0,-440.0,-411.0
2022-06-17,0.0,5000.0,-440.0,-412.8
2022-06-18,0.0,5000.0,-440.0,-414.6
2022-06-19,0.0,5000.0,-440.0,-416.4
2022-06-20,0.0,5000.0,-440.0,-418.0
2022-06-21,0.0,5000.0,-450.0,-419.8
2022-06-22,0.0,5000.0,-450.0,-421.6
2022-06-23,0.0,5000.0,-450.0,-423.4
2022-06-24,50.0,5050.0,-420.0,-424.8
2022-06-25,0.0,5050.0,-440.0,-426.6
2022-06-26,0.0,5050.0,-440.0,-428.6
2022-06-27,90.0,5140.0,-350.0,-428.6
2022-06-28,100.0,5240.0,-270.0,-427.2
2022-06-29,90.0,5330.0,-200.0,-424.4
2022-06-30,70.0,5400.0,-150.0,-420.6
2022-07-01,-50.0,5350.0,-180.0,-417.2
2022-07-02,0.0,5350.0,-160.0,-413.4
2022-07-03,0.0,5350.0,-160.0,-409.4
2022-07-04,-97.0,5253.0,-257.0,-407.5
2022-07-05,-107.0,5146.0,-344.0,-409.4
2022-07-06,-97.0,5049.0,-421.0,-408.8
2022-07-07,-77.0,4972.0,-478.0,-409.4
2022-07-08,-7.0,4965.0,-485.0,-410.1
2022-07-09,0.0,4965.0,-485.0,-410.8
2022-07-10,0.0,4965.0,-485.0,-411.5
2022-07-11,0.0,4965.0,-485.0,-412.2
2022-07-12,0.0,4965.0,-485.0,-412.9
2022-07-13,0.0,4965.0,-485.0,-413.6
2022-07-14,0.0,4965.0,-485.0,-414.3
2022-07-15,0.0,4965.0,-185.0,-409.0
2022-07-16,0.0,4965.0,-185.0,-403.7
2022-07-17,0.0,4965.0,-185.0,-398.4
2022-07-18,9.0,4974.0,-176.0,-392.9
2022-07-19,4.0,4978.0,-172.0,-387.4
2022-07-20,0.0,4978.0,-172.0,-381.8
2022-07-21,0.0,4978.0,-172.0,-376.2
2022-07-22,0.0,4978.0,-172.0,-370.7
2022-07-23,0.0,4978.0,-172.0,-364.9
2022-07-24,0.0,4978.0,-172.0,-359.2
2022-07-25,-7.0,4971.0,-179.0,-353.5
2022-07-26,-2.0,4969.0,-181.0,-348.0
2022-07-27,-1.0,4968.0,-182.0,-342.4
2022-07-28,-1.0,4967.0,-183.0,-336.9
2022-07-29,-1.0,4966.0,-204.0,-331.7
2022-07-30,0.0,4966.0,-224.0,-327.2
2022-07-31,0.0,4966.0,-224.0,-322.7
2022-08-01,-3.0,4963.0,-227.0,-318.2
2022-08-02,-3.0,4960.0,-230.0,-313.8
2022-08-03,0.0,4960.0,-230.0,-309.6
2022-08-04,0.0,4960.0,-230.0,-305.4
2022-08-05,0.0,4960.0,-210.0,-300.8
2022-08-06,0.0,4960.0,-190.0,-295.8
2022-08-07,0.0,4960.0,-190.0,-290.8
2022-08-08,0.0,4960.0,-190.0,-285.8
2022-08-09,0.0,4960.0,-190.0,-280.8
2022-08-10,0.0,4960.0,-190.0,-275.6
2022-08-11,0.0,4960.0,-190.0,-270.4
2022-08-12,0.0,4960.0,-190.0,-265.2
2022-08-13,0.0,4960.0,-190.0,-260.6
2022-08-14,0.0,4960.0,-190.0,-255.6
2022-08-15,400.0,5360.0,210.0,-242.6
2022-08-16,-600.0,4760.0,-990.0,-255.4
2022-08-17,0.0,4760.0,-290.0,-255.8
2022-08-18,0.0,4760.0,-290.0,-257.6
2022-08-19,0.0,4760.0,-290.0,-260.4
2022-08-20,0.0,4760.0,-290.0,-262.6
2022-08-21,0.0,4760.0,-290.0,-265.2
2022-08-22,0.0,4760.0,-290.0,-267.8
2022-08-23,0.0,4760.0,-290.0,-268.5
2022-08-24,0.0,4760.0,-290.0,-267.4
2022-08-25,0.0,4760.0,-330.0,-265.6
2022-08-26,0.0,4760.0,-370.0,-263.4
2022-08-27,0.0,4760.0,-410.0,-261.9
2022-08-28,0.0,4760.0,-410.0,-260.4
2022-08-29,0.0,4760.0,-410.0,-258.9
2022-08-30,0.0,4760.0,-450.0,-258.2
2022-08-31,0.0,4760.0,-490.0,-258.3
2022-09-01,0.0,4760.0,-450.0,-257.6
2022-09-02,0.0,4760.0,-410.0,-256.1
2022-09-03,0.0,4760.0,-370.0,-259.8
2022-09-04,0.0,4760.0,-370.0,-263.5
2022-09-05,0.0,4760.0,-370.0,-267.2
2022-09-06,0.0,4760.0,-330.0,-270.3
2022-09-07,0.0,4760.0,-290.0,-272.7
2022-09-08,0.0,4760.0,-290.0,-275.0
2022-09-09,0.0,4760.0,-290.0,-277.4
2022-09-10,0.0,4760.0,-290.0,-279.8
2022-09-11,0.0,4760.0,-290.0,-282.1
2022-09-12,-2.0,4758.0,-292.0,-284.5
2022-09-13,0.0,4758.0,-292.0,-286.8
2022-09-14,0.0,4758.0,-292.0,-289.0
2022-09-15,-200.0,4558.0,-492.0,-295.2
2022-09-16,0.0,4558.0,-492.0,-301.4
2022-09-17,0.0,4558.0,-582.0,-308.9
2022-09-18,0.0,4558.0,-682.0,-318.1
2022-09-19,12.0,4570.0,-670.0,-327.0
2022-09-20,24.0,4594.0,-636.0,-335.2
2022-09-21,19.0,4613.0,-607.0,-342.7
2022-09-22,16.0,4629.0,-701.0,-352.2
2022-09-23,21.0,4650.0,-790.0,-363.4
2022-09-24,0.0,4650.0,-860.0,-376.4
2022-09-25,0.0,4650.0,-810.0,-388.8
2022-09-26,133.0,4783.0,-777.0,-400.5
2022-09-27,173.0,4956.0,-704.0,-410.8
2022-09-28,198.0,5154.0,-606.0,-419.1
2022-09-29,180.0,5334.0,-466.0,-424.6
2022-09-30,184.0,5518.0,-322.0,-427.3
2022-10-01,0.0,5518.0,-272.0,-428.9
2022-10-02,0.0,5518.0,-222.0,-429.5
2022-10-03,-52.0,5466.0,-274.0,-431.2
2022-10-04,-137.0,5329.0,-411.0,-443.6
2022-10-05,-152.0,5177.0,-563.0,-435.1
2022-10-06,-121.0,5056.0,-624.0,-441.8
2022-10-07,-149.0,4907.0,-713.0,-450.2
2022-10-08,17.0,4924.0,-586.0,-456.2
2022-10-09,2.0,4926.0,-594.0,-462.2
2022-10-10,-91.0,4835.0,-585.0,-468.1
2022-10-11,-60.0,4775.0,-555.0,-473.4
2022-10-12,-65.0,4710.0,-530.0,-478.2
2022-10-13,-75.0,4635.0,-515.0,-482.7
2022-10-14,-56.0,4579.0,-481.0,-485.8
2022-10-15,-517.0,4062.0,-998.0,-498.3
2022-10-16,-2.0,4060.0,-990.0,-509.9
2022-10-17,500.0,4560.0,-490.0,-511.5
2022-10-18,0.0,4560.0,-490.0,-513.1
2022-10-19,0.0,4560.0,-490.0,-513.9
2022-10-20,0.0,4560.0,-580.0,-515.7
2022-10-21,0.0,4560.0,-670.0,-520.1
2022-10-22,0.0,4560.0,-760.0,-527.1
2022-10-23,0.0,4560.0,-760.0,-534.9
2022-10-24,8.0,4568.0,-752.0,-542.6
2022-10-25,228.0,4796.0,-714.0,-549.4
2022-10-26,278.0,5074.0,-626.0,-555.4
2022-10-27,238.0,5312.0,-488.0,-559.3
2022-10-28,88.0,5400.0,-500.0,-563.5
2022-10-29,0.0,5400.0,-600.0,-569.7
2022-10-30,0.0,5400.0,-600.0,-575.9
2022-10-31,60.0,5460.0,-540.0,-580.9
2022-11-01,-215.0,5245.0,-565.0,-586.4
2022-11-02,-262.0,4983.0,-637.0,-593.3
2022-11-03,-233.0,4750.0,-720.0,-601.8
2022-11-04,-87.0,4663.0,-657.0,-605.1
2022-11-05,0.0,4663.0,-557.0,-606.4
2022-11-06,0.0,4663.0,-557.0,-605.9
2022-11-07,-68.0,4595.0,-625.0,-604.8
2022-11-08,-13.0,4582.0,-728.0,-606.0
