date,level,yoy,yoy_ma50
2020-04-10,43410.7,,
2020-04-11,43410.7,,
2020-04-12,43410.7,,
2020-04-13,43410.7,,
2020-04-14,43410.7,,
2020-04-15,43610.7,,
2020-04-16,43610.7,,
2020-04-17,43610.7,,
2020-04-18,43610.7,,
2020-04-19,43610.7,,
2020-04-20,43610.7,,
2020-04-21,43610.7,,
2020-04-22,43610.7,,
2020-04-23,43610.7,,
2020-04-24,43610.7,,
2020-04-25,43610.7,,
2020-04-26,43610.7,,
2020-04-27,43610.7,,
2020-04-28,43610.7,,
2020-04-29,43610.7,,
2020-04-30,43610.7,,
2020-05-01,43610.7,,
2020-05-02,43610.7,,
2020-05-03,43610.7,,
2020-05-04,43610.7,,
2020-05-05,43610.7,,
2020-05-06,43610.7,,
2020-05-07,43610.7,,
2020-05-08,43610.7,,
2020-05-09,43610.7,,
2020-05-10,43610.7,,
2020-05-11,43610.7,,
2020-05-12,43610.7,,
2020-05-13,43610.7,,
2020-05-14,43610.7,,
2020-05-15,43610.7,,
2020-05-16,43610.7,,
2020-05-17,43610.7,,
2020-05-18,43610.7,,
2020-05-19,43610.7,,
2020-05-20,43610.7,,
2020-05-21,43610.7,,
2020-05-22,43610.7,,
2020-05-23,43610.7,,
2020-05-24,43610.7,,
2020-05-25,43610.7,,
2020-05-26,43620.7,,
2020-05-27,43740.7,,
2020-05-28,43980.7,,
2020-05-29,44280.7,,
2020-05-30,44280.7,,
2020-05-31,44280.7,,
2020-06-01,44718.8,,
2020-06-02,44708.8,,
2020-06-03,44588.8,,
2020-06-04,44418.8,,
2020-06-05,44268.8,,
2020-06-06,44268.8,,
2020-06-07,44268.8,,
2020-06-08,44388.8,,
2020-06-09,44448.8,,
2020-06-10,44508.8,,
2020-06-11,44518.8,,
2020-06-12,44468.8,,
2020-06-13,44468.8,,
2020-06-14,44468.8,,
2020-06-15,44348.8,,
2020-06-16,44288.8,,
2020-06-17,44228.8,,
2020-06-18,44268.8,,
2020-06-19,44348.8,,
2020-06-20,44348.8,,
2020-06-21,44348.8,,
2020-06-22,44468.8,,
2020-06-23,44668.8,,
2020-06-24,44848.8,,
2020-06-25,44798.8,,
2020-06-26,44728.8,,
2020-06-27,44728.8,,
2020-06-28,44828.8,,
2020-06-29,44788.8,,
2020-06-30,44698.8,,
2020-07-01,45252.4,,
2020-07-02,45182.4,,
2020-07-03,45072.4,,
2020-07-04,45072.4,,
2020-07-05,44972.4,,
2020-07-06,44892.4,,
2020-07-07,44782.4,,
2020-07-08,44782.4,,
2020-07-09,44782.4,,
2020-07-10,44782.4,,
2020-07-11,44782.4,,
2020-07-12,44782.4,,
2020-07-13,44832.4,,
2020-07-14,44862.4,,
2020-07-15,44862.4,3177.1,3177.1
2020-07-16,44912.4,3127.1,3152.1
2020-07-17,45112.4,3227.1,3177.1
2020-07-18,45112.4,3127.1,3164.6
2020-07-19,45112.4,3127.1,3157.1
2020-07-20,45162.4,3177.1,3160.4
2020-07-21,45142.4,3107.1,3152.8
2020-07-22,45142.4,3267.1,3167.1
2020-07-23,45092.4,3317.1,3183.7
2020-07-24,44892.4,3217.1,3187.1
2020-07-25,44892.4,3317.1,3198.9
2020-07-26,44892.4,3317.1,3208.7
2020-07-27,44892.4,3317.1,3217.1
2020-07-28,44962.4,3437.1,3232.8
2020-07-29,44992.4,3467.1,3248.4
2020-07-30,45042.4,3517.1,3265.2
2020-07-31,45062.4,4769.8,3353.7
2020-08-01,44848.5,4555.9,3420.5
2020-08-02,44848.5,4555.9,3480.2
2020-08-03,44748.5,4455.9,3529.0
2020-08-04,44668.5,4375.9,3569.3
2020-08-05,44638.5,4345.9,3604.6
2020-08-06,44588.5,4295.9,3634.7
2020-08-07,44578.5,4285.9,3661.8
2020-08-08,44578.5,4285.9,3686.8
2020-08-09,44578.5,4285.9,3709.8
2020-08-10,44588.5,4295.9,3731.5
2020-08-11,44638.5,4315.9,3752.4
2020-08-12,44778.5,4395.9,3774.6
2020-08-13,44928.5,4445.9,3797.0
2020-08-14,45068.5,4585.9,3822.4
2020-08-15,45068.5,4505.9,3843.8
2020-08-16,45068.5,4505.9,3863.8
2020-08-17,45108.5,4545.9,3883.9
2020-08-18,45158.5,4605.9,3904.5
2020-08-19,45168.5,4625.9,3924.6
2020-08-20,45178.5,4675.9,3944.9
2020-08-21,45028.5,4465.9,3958.6
2020-08-22,45028.5,4545.9,3973.6
2020-08-23,45028.5,4545.9,3987.9
2020-08-24,45138.5,4655.9,4004.2
2020-08-25,45338.5,4875.9,4025.0
2020-08-26,45388.5,4895.9,4045.2
2020-08-27,45328.5,4835.9,4063.2
2020-08-28,45378.5,4945.9,4082.8
2020-08-29,45378.5,4945.9,4101.6
2020-08-30,45378.5,4945.9,4119.5
2020-08-31,45298.5,4616.6,4129.9
2020-09-01,44553.7,3871.7,4124.6
2020-09-02,44373.7,3771.7,4117.6
2020-09-03,44393.7,3851.7,4131.1
2020-09-04,44443.7,3901.7,4146.6
2020-09-05,44443.7,3861.7,4159.2
2020-09-06,44443.7,3861.7,4173.9
2020-09-07,44463.7,3881.7,4189.0
2020-09-08,44563.7,3861.7,4202.7
2020-09-09,44663.7,3881.7,4218.2
2020-09-10,44683.7,3871.7,4230.3
2020-09-11,44673.7,3861.7,4241.2
2020-09-12,44673.7,3901.7,4254.9
2020-09-13,44673.7,3901.7,4266.6
2020-09-14,44653.7,3881.7,4277.9
2020-09-15,44483.7,3031.7,4272.2
2020-09-16,44483.7,3111.7,4265.7
2020-09-17,44453.7,3081.7,4258.0
2020-09-18,44533.7,3161.7,4250.9
2020-09-19,44533.7,3041.7,4216.3
2020-09-20,44533.7,3041.7,4186.0
2020-09-21,44453.7,2961.7,4154.1
2020-09-22,44803.7,3211.7,4129.2
2020-09-23,44883.7,3251.7,4106.8
2020-09-24,44893.7,3271.7,4085.3
2020-09-25,44873.7,3231.7,4064.0
2020-09-26,44873.7,3241.7,4043.1
2020-09-27,44893.7,3261.7,4022.6
2020-09-28,44933.7,3301.7,4002.9
2020-09-29,44833.7,3221.7,3981.5
2020-09-30,44783.7,3820.7,3971.6
2020-10-01,44783.7,3820.7,3960.1
2020-10-02,44723.7,3760.7,3946.4
2020-10-03,44723.7,3840.7,3931.5
2020-10-04,44723.7,3840.7,3918.2
2020-10-05,44723.7,3840.7,3904.8
2020-10-06,44573.7,3770.7,3889.3
2020-10-07,44473.7,3710.7,3871.4
2020-10-08,44353.7,3610.7,3851.1
2020-10-09,44263.7,3540.7,3828.4
2020-10-10,44263.7,3570.7,3810.5
2020-10-11,44243.7,3550.7,3790.6
2020-10-12,44203.7,3510.7,3769.9
2020-10-13,44103.7,3410.7,3745.0
2020-10-14,44053.7,3360.7,3714.7
2020-10-15,44103.7,3410.7,3685.0
2020-10-16,44153.7,3460.7,3657.5
2020-10-17,44153.7,3430.7,3627.2
2020-10-18,44153.7,3430.7,3596.9
2020-10-19,44203.7,3480.7,3567.6
2020-10-20,44273.7,3500.7,3545.3
2020-10-21,44353.7,3580.7,3539.5
2020-10-22,44353.7,3380.7,3531.7
2020-10-23,44373.7,3340.7,3521.4
2020-10-24,44373.7,3340.7,3510.2
2020-10-25,44373.7,3340.7,3499.8
2020-10-26,44323.7,3290.7,3488.4
2020-10-27,44353.7,3370.7,3478.2
2020-10-28,44393.7,3410.7,3469.1
2020-10-29,44483.7,3700.7,3465.5
2020-10-30,44513.7,3790.7,3463.9
2020-10-31,44513.7,2802.2,3442.7
2020-11-01,45237.8,3526.3,3435.2
2020-11-02,45287.8,3576.3,3428.7
2020-11-03,45307.8,3596.3,3423.0
2020-11-04,45307.8,3596.3,3434.3
2020-11-05,45197.8,3486.3,3441.8
2020-11-06,45097.8,3386.3,3447.9
2020-11-07,45097.8,3386.3,3452.4
2020-11-08,45097.8,3386.3,3459.3
2020-11-09,45047.8,3336.3,3465.1
2020-11-10,45047.8,3336.3,3472.6
2020-11-11,45077.8,3366.3,3475.7
2020-11-12,45167.8,3456.3,3479.8
2020-11-13,45327.8,3616.3,3486.7
2020-11-14,45327.8,3616.3,3494.4
2020-11-15,45327.8,3616.3,3501.9
2020-11-16,45327.8,3616.3,3509.0
2020-11-17,45257.8,3366.3,3510.3
2020-11-18,45207.8,3316.3,3512.2
2020-11-19,45157.8,3266.3,3501.1
2020-11-20,45077.8,3186.3,3488.4
2020-11-21,45077.8,3186.3,3476.9
2020-11-22,45077.8,3186.3,3463.8
2020-11-23,45117.8,3226.3,3451.5
2020-11-24,45137.8,3426.3,3443.3
2020-11-25,45157.8,3446.3,3436.8
2020-11-26,45167.8,3456.3,3431.7
2020-11-27,45207.8,3496.3,3429.4
2020-11-28,45207.8,3496.3,3428.5
2020-11-29,45207.8,3496.3,3427.0
2020-11-30,45317.8,3965.6,3435.3
2020-12-01,45447.3,4095.1,3447.0
2020-12-02,45337.3,3985.1,3458.5
2020-12-03,45267.3,3915.1,3469.6
2020-12-04,45157.3,3805.1,3477.5
2020-12-05,45157.3,3805.1,3484.4
2020-12-06,45157.3,3805.1,3491.8
2020-12-07,45057.3,3705.1,3497.3
2020-12-08,45097.3,3745.1,3502.6
2020-12-09,45107.3,3755.1,3507.7
2020-12-10,45107.3,3755.1,3511.2
2020-12-11,45107.3,3755.1,3518.7
2020-12-12,45107.3,3755.1,3527.0
2020-12-13,45107.3,3755.1,3535.3
2020-12-14,45077.3,3725.1,3542.9
2020-12-15,45027.3,3675.1,3550.6
2020-12-16,45017.3,3665.1,3556.5
2020-12-17,45017.3,3465.1,3557.6
2020-12-18,45017.3,3185.1,3547.3
2020-12-19,45017.3,3035.1,3532.2
2020-12-20,45017.3,3035.1,3536.8
2020-12-21,45107.3,3125.1,3528.8
2020-12-22,45227.3,3195.1,3521.2
2020-12-23,45327.3,3295.1,3515.2
2020-12-24,45357.3,3375.1,3510.7
2020-12-25,45387.3,3435.1,3509.7
2020-12-26,45387.3,3435.1,3510.7
2020-12-27,45387.3,3435.1,3511.7
2020-12-28,45397.3,3445.1,3512.8
2020-12-29,45407.3,3455.1,3515.2
2020-12-30,45437.3,3485.1,3518.2
2020-12-31,45517.3,4899.0,3548.8
2021-01-01,44549.0,4180.7,3563.3
2021-01-02,44549.0,4330.7,3577.6
2021-01-03,44549.0,4330.7,3591.9
2021-01-04,44449.0,4230.7,3604.2
2021-01-05,44319.0,3350.7,3598.9
2021-01-06,44189.0,3220.7,3596.0
2021-01-07,44079.0,3110.7,3591.9
2021-01-08,44084.0,3115.7,3588.9
2021-01-09,44084.0,3115.7,3587.4
2021-01-10,44084.0,3115.7,3586.0
2021-01-11,44069.0,3100.7,3584.3
2021-01-12,44064.0,3095.7,3581.7
2021-01-13,44056.0,3087.7,3574.9
2021-01-14,44048.0,2979.7,3565.6
2021-01-15,44045.0,2676.7,3550.0
2021-01-16,44045.0,2476.7,3529.6
2021-01-17,44045.0,2476.7,3509.2
2021-01-18,44042.0,2273.7,3484.8
2021-01-19,44117.0,2098.7,3447.4
2021-01-20,44395.0,2276.7,3411.1
2021-01-21,44643.0,2494.7,3381.3
2021-01-22,44643.0,2494.7,3352.8
2021-01-23,44643.0,2494.7,3326.6
2021-01-24,44643.0,2494.7,3300.4
2021-01-25,44643.0,2494.7,3274.2
2021-01-26,44565.0,2416.7,3248.5
2021-01-27,44465.0,2316.7,3219.9
2021-01-28,44315.0,2266.7,3190.1
2021-01-29,44413.0,2664.7,3168.3
2021-01-30,44413.0,2864.7,3150.5
2021-01-31,44413.0,2131.1,3118.0
2021-02-01,44557.3,2475.3,3092.4
2021-02-02,44635.3,1603.3,3050.0
2021-02-03,44555.3,1123.3,2999.0
2021-02-04,44555.3,1153.3,2948.7
2021-02-05,44555.3,1153.3,2902.5
2021-02-06,44555.3,1153.3,2861.8
2021-02-07,44605.3,1203.3,2825.2
2021-02-08,44615.3,1213.3,2788.8
2021-02-09,44585.3,1183.3,2749.9
2021-02-10,44505.3,1383.3,2713.7
2021-02-11,44505.3,1383.3,2675.5
2021-02-12,44505.3,1383.3,2635.6
2021-02-13,44505.3,1383.3,2594.6
2021-02-14,44505.3,1383.3,2553.6
2021-02-15,44395.3,1273.3,2510.3
2021-02-16,44345.3,2123.3,2483.9
2021-02-17,44325.3,2323.3,2461.3
2021-02-18,44245.3,2243.3,2436.4
2021-02-19,44165.3,2163.3,2381.7
2021-02-20,44175.3,2173.3,2341.6
2021-02-21,44125.3,2123.3,2297.4
2021-02-22,44135.3,2133.3,2253.5
2021-02-23,44145.3,2443.3,2217.7
2021-02-24,44155.3,2453.3,2199.8
2021-02-25,44155.3,2453.3,2184.4
2021-02-26,44155.3,2453.3,2171.3
2021-02-27,44145.3,2443.3,2157.8
2021-02-28,44145.3,2443.3,2144.4
2021-03-01,45756.8,2501.7,2132.1
2021-03-02,45756.8,2501.7,2120.1
2021-03-03,45756.8,2501.7,2108.2
2021-03-04,45746.8,2491.7,2096.3
2021-03-05,45736.8,2481.7,2086.3
2021-03-06,45736.8,2481.7,2082.4
2021-03-07,45736.8,2481.7,2082.5
2021-03-08,45736.8,2481.7,2082.6
2021-03-09,45736.8,2481.7,2086.8
2021-03-10,45736.8,2481.7,2094.5
2021-03-11,45736.8,2481.7,2098.6
2021-03-12,45736.8,2481.7,2098.3
2021-03-13,45736.8,2481.7,2098.0
2021-03-14,45736.8,2481.7,2097.8
2021-03-15,45736.8,2481.7,2097.5
2021-03-16,45736.8,1931.7,2086.3
2021-03-17,45736.8,1931.7,2076.6
2021-03-18,45736.8,1931.7,2068.9
2021-03-19,45736.8,1931.7,2062.2
2021-03-20,45736.8,1931.7,2047.5
2021-03-21,45736.8,1931.7,2028.8
2021-03-22,45736.8,1931.7,2024.8
2021-03-23,45736.8,1931.7,2014.0
2021-03-24,45736.8,1931.7,2020.5
2021-03-25,45736.8,1931.7,2036.7
2021-03-26,45736.8,1931.7,2052.3
2021-03-27,45736.8,1931.7,2067.8
2021-03-28,45736.8,1931.7,2083.4
2021-03-29,45736.8,1931.7,2098.0
2021-03-30,45736.8,1881.7,2111.4
2021-03-31,45736.8,1861.7,2124.9
2021-04-01,46016.3,2535.6,2148.0
2021-04-02,46016.3,2535.6,2171.0
2021-04-03,46016.3,2535.6,2194.1
2021-04-04,46016.3,2535.6,2217.1
2021-04-05,46006.3,2525.6,2239.9
2021-04-06,46006.3,2575.6,2266.0
2021-04-07,46006.3,2595.6,2275.4
2021-04-08,46006.3,2595.6,2280.9
2021-04-09,46006.3,2595.6,2287.9
2021-04-10,46006.3,2595.6,2296.6
2021-04-11,46006.3,2595.6,2305.0
2021-04-12,46016.3,2605.6,2314.7
2021-04-13,46016.3,2605.6,2324.1
2021-04-14,46016.3,2605.6,2327.4
2021-04-15,46016.3,2405.6,2326.4
2021-04-16,46016.3,2405.6,2325.5
2021-04-17,46016.3,2405.6,2324.5
2021-04-18,46016.3,2405.6,2323.7
2021-04-19,46016.3,2405.6,2323.0
2021-04-20,46016.3,2405.6,2321.1
2021-04-21,46016.3,2405.6,2319.1
2021-04-22,46016.3,2405.6,2317.2
2021-04-23,46016.3,2405.6,2315.5
2021-04-24,46016.3,2405.6,2314.0
2021-04-25,46026.3,2415.6,2312.7
2021-04-26,46026.3,2415.6,2311.3
2021-04-27,46026.3,2415.6,2310.0
2021-04-28,46026.3,2415.6,2308.7
2021-04-29,46026.3,2415.6,2307.4
2021-04-30,46026.3,2415.6,2306.0
2021-05-01,45821.7,2211.0,2300.6
2021-05-02,45811.7,2201.0,2295.0
2021-05-03,45801.7,2191.0,2289.2
2021-05-04,45791.7,2181.0,2283.2
2021-05-05,45781.7,2171.0,2288.0
2021-05-06,45781.7,2171.0,2292.8
2021-05-07,45781.7,2171.0,2297.5
2021-05-08,45791.7,2181.0,2302.5
2021-05-09,45791.7,2181.0,2307.5
2021-05-10,45801.7,2191.0,2312.7
2021-05-11,45811.7,2201.0,2318.1
2021-05-12,45821.7,2211.0,2323.7
2021-05-13,45821.7,2211.0,2329.3
2021-05-14,45821.7,2211.0,2334.8
2021-05-15,45811.7,2201.0,2340.2
2021-05-16,45811.7,2201.0,2345.6
2021-05-17,45811.7,2201.0,2351.0
2021-05-18,45811.7,2201.0,2356.4
2021-05-19,45811.7,2201.0,2362.8
2021-05-20,45811.7,2201.0,2369.6
2021-05-21,45811.7,2201.0,2362.9
2021-05-22,45811.7,2201.0,2356.2
2021-05-23,45811.7,2201.0,2349.5
2021-05-24,45811.7,2201.0,2342.8
2021-05-25,45811.7,2201.0,2336.3
2021-05-26,45811.7,2191.0,2328.6
2021-05-27,45811.7,2071.0,2318.1
2021-05-28,45811.7,1831.0,2302.8
2021-05-29,45811.7,1531.0,2281.5
2021-05-30,45811.7,1531.0,2260.2
2021-05-31,45811.7,1531.0,2238.9
2021-06-01,46081.2,1362.4,2214.1
2021-06-02,46081.2,1372.4,2189.4
2021-06-03,46081.2,1492.4,2167.1
2021-06-04,46081.2,1662.4,2152.3
2021-06-05,46081.2,1812.4,2140.4
2021-06-06,46081.2,1812.4,2128.6
2021-06-07,46081.2,1812.4,2116.7
2021-06-08,46081.2,1692.4,2102.4
2021-06-09,46081.2,1632.4,2087.0
2021-06-10,46081.2,1572.4,2070.3
2021-06-11,46081.2,1562.4,2053.4
2021-06-12,46081.2,1612.4,2037.6
2021-06-13,46081.2,1612.4,2021.7
2021-06-14,46071.2,1602.4,2005.4
2021-06-15,46071.2,1722.4,1991.6
2021-06-16,46071.2,1782.4,1978.9
2021-06-17,46071.2,1842.4,1967.5
2021-06-18,46071.2,1802.4,1955.2
2021-06-19,46071.2,1722.4,1941.3
2021-06-20,46071.2,1722.4,1931.6
2021-06-21,46081.2,1732.4,1922.2
2021-06-22,46081.2,1612.4,1910.6
2021-06-23,46081.2,1412.4,1895.2
2021-06-24,46101.2,1252.4,1876.9
2021-06-25,46121.2,1322.4,1859.9
2021-06-26,46121.2,1392.4,1844.3
2021-06-27,46121.2,1392.4,1828.6
2021-06-28,46141.2,1312.4,1811.2
2021-06-29,46161.2,1372.4,1794.8
2021-06-30,46181.2,1482.4,1780.5
2021-07-01,46839.8,1587.3,1768.0
2021-07-02,46819.8,1637.3,1756.5
2021-07-03,46819.8,1747.3,1747.2
2021-07-04,46819.8,1747.3,1738.2
2021-07-05,46799.8,1827.3,1730.7
2021-07-06,46779.8,1887.3,1724.4
2021-07-07,46759.8,1977.3,1719.9
2021-07-08,46759.8,1977.3,1715.5
2021-07-09,46759.8,1977.3,1711.0
2021-07-10,46759.8,1977.3,1706.5
2021-07-11,46759.8,1977.3,1702.0
2021-07-12,46759.8,1977.3,1697.6
2021-07-13,46759.8,1927.3,1692.1
2021-07-14,46759.8,1897.3,1686.0
2021-07-15,47759.8,2897.3,1700.2
2021-07-16,47759.8,2847.3,1715.7
2021-07-17,47759.8,2647.3,1732.0
2021-07-18,47759.8,2647.3,1754.3
2021-07-19,47759.8,2647.3,1776.7
2021-07-20,47759.8,2597.3,1798.0
2021-07-21,47759.8,2617.3,1823.1
2021-07-22,47759.8,2617.3,1848.0
2021-07-23,47759.8,2667.3,1871.5
2021-07-24,47759.8,2867.3,1895.6
2021-07-25,47759.8,2867.3,1916.7
2021-07-26,47759.8,2867.3,1937.8
2021-07-27,47759.8,2867.3,1958.9
2021-07-28,47759.8,2797.3,1981.0
2021-07-29,47779.8,2787.3,2004.1
2021-07-30,47799.8,2757.3,2027.8
2021-07-31,47799.8,2737.3,2051.3
2021-08-01,48184.1,3335.6,2085.7
2021-08-02,48184.1,3335.6,2120.2
2021-08-03,48184.1,3435.6,2156.9
2021-08-04,48184.1,3515.6,2192.7
2021-08-05,48164.1,3525.6,2227.6
2021-08-06,48144.1,3555.6,2261.8
2021-08-07,48144.1,3565.6,2297.1
2021-08-08,48144.1,3565.6,2334.0
2021-08-09,48144.1,3565.6,2370.8
2021-08-10,48144.1,3555.6,2407.3
2021-08-11,48144.1,3505.6,2445.2
2021-08-12,48144.1,3365.6,2484.2
2021-08-13,48144.1,3215.6,2523.5
2021-08-14,48144.1,3075.6,2558.6
2021-08-15,48144.1,3075.6,2592.2
2021-08-16,48144.1,3075.6,2625.9
2021-08-17,48144.1,3035.6,2660.3
2021-08-18,48144.1,2985.6,2692.6
2021-08-19,48144.1,2975.6,2722.5
2021-08-20,48144.1,2965.6,2750.0
2021-08-21,48144.1,3115.6,2779.6
2021-08-22,48144.1,3115.6,2807.0
2021-08-23,48144.1,3115.6,2834.3
2021-08-24,48144.1,3005.6,2857.9
2021-08-25,48184.1,2845.6,2877.1
2021-08-26,48224.1,2835.6,2894.2
2021-08-27,48264.1,2935.6,2913.4
2021-08-28,48264.1,2885.6,2931.6
2021-08-29,48264.1,2885.6,2949.7
2021-08-30,48304.1,2925.6,2968.7
2021-08-31,48344.1,3045.6,2990.1
2021-09-01,47365.6,2812.0,3007.8
2021-09-02,47325.6,2952.0,3028.8
2021-09-03,47285.6,2892.0,3028.7
2021-09-04,47285.6,2842.0,3028.6
2021-09-05,47285.6,2842.0,3032.5
2021-09-06,47245.6,2802.0,3035.6
2021-09-07,47205.6,2742.0,3037.5
2021-09-08,47205.6,2642.0,3038.4
2021-09-09,47205.6,2542.0,3036.9
2021-09-10,47205.6,2522.0,3035.0
2021-09-11,47205.6,2532.0,3032.3
2021-09-12,47205.6,2532.0,3025.6
2021-09-13,47205.6,2532.0,3018.9
2021-09-14,47205.6,2552.0,3012.6
2021-09-15,47205.6,2722.0,3009.6
2021-09-16,47205.6,2722.0,3008.1
2021-09-17,47295.6,2842.0,3009.2
2021-09-18,47395.6,2862.0,3011.3
2021-09-19,47395.6,2862.0,3013.8
2021-09-20,47385.6,2852.0,3004.1
2021-09-21,47375.6,2922.0,2995.9
2021-09-22,47485.6,2682.0,2980.8
2021-09-23,47595.6,2712.0,2964.7
2021-09-24,47665.6,2772.0,2949.7
2021-09-25,47615.6,2742.0,2933.4
2021-09-26,47715.6,2842.0,2918.9
2021-09-27,47815.6,2922.0,2906.0
2021-09-28,47915.6,2982.0,2894.4
2021-09-29,47955.6,3122.0,2885.7
2021-09-30,47995.6,3212.0,2879.8
2021-10-01,46382.4,1598.8,2844.5
2021-10-02,46332.4,1608.8,2812.3
2021-10-03,46332.4,1608.8,2783.0
2021-10-04,46332.4,1608.8,2753.7
2021-10-05,46332.4,1608.8,2724.3
2021-10-06,46272.4,1698.8,2697.6
2021-10-07,46212.4,1738.8,2672.7
2021-10-08,46102.4,1748.8,2648.1
2021-10-09,46112.4,1848.8,2625.8
2021-10-10,46012.4,1748.8,2598.4
2021-10-11,45922.4,1678.8,2569.7
2021-10-12,45832.4,1628.8,2540.0
2021-10-13,45742.4,1638.8,2512.6
2021-10-14,45652.4,1598.8,2487.7
2021-10-15,45652.4,1548.8,2462.0
2021-10-16,45642.4,1488.8,2433.0
2021-10-17,45642.4,1488.8,2405.1
2021-10-18,45642.4,1488.8,2377.2
2021-10-19,45642.4,1438.8,2347.4
2021-10-20,45732.4,1458.8,2315.7
2021-10-21,45822.4,1468.8,2288.8
2021-10-22,45912.4,1558.8,2261.0
2021-10-23,45912.4,1538.8,2233.9
2021-10-24,45912.4,1538.8,2207.8
2021-10-25,46102.4,1728.8,2185.6
2021-10-26,46292.4,1968.8,2168.9
2021-10-27,46392.4,2038.8,2154.8
2021-10-28,46492.4,2098.8,2144.0
2021-10-29,46592.4,2108.8,2135.3
2021-10-30,46592.4,2078.8,2126.4
2021-10-31,46592.4,2078.8,2117.4
2021-11-01,45853.2,615.4,2079.1
2021-11-02,45663.2,375.4,2035.9
2021-11-03,45513.2,205.4,1989.0
2021-11-04,45363.2,55.4,1935.7
2021-11-05,45263.2,65.4,1882.5
2021-11-06,45263.2,165.4,1829.0
2021-11-07,45263.2,165.4,1775.1
2021-11-08,45353.2,255.4,1722.9
2021-11-09,45443.2,395.4,1673.8
2021-11-10,45493.2,445.4,1624.3
2021-11-11,45543.2,465.4,1579.9
2021-11-12,45543.2,375.4,1533.2
2021-11-13,45543.2,215.4,1482.1
2021-11-14,45543.2,215.4,1431.5
2021-11-15,45453.2,125.4,1377.2
2021-11-16,45403.2,75.4,1320.3
2021-11-17,45353.2,95.4,1262.5
2021-11-18,45303.2,95.4,1202.0
2021-11-19,45253.2,95.4,1139.7
2021-11-20,45253.2,175.4,1111.2
2021-11-21,45253.2,175.4,1082.5
2021-11-22,45293.2,215.4,1054.7
2021-11-23,45293.2,175.4,1026.0
2021-11-24,45343.2,205.4,997.9
2021-11-25,45393.2,235.4,968.7
2021-11-26,45443.2,275.4,939.4
2021-11-27,45443.2,235.4,909.1
2021-11-28,45443.2,235.4,876.9
2021-11-29,45493.2,285.4,847.6
2021-11-30,45543.2,225.4,818.5
2021-12-01,46666.8,1219.5,810.3
2021-12-02,46576.8,1239.5,802.4
2021-12-03,46486.8,1219.5,794.8
2021-12-04,46486.8,1329.5,790.4
2021-12-05,46486.8,1329.5,787.2
2021-12-06,46396.8,1239.5,782.2
2021-12-07,46306.8,1249.5,777.4
2021-12-08,46306.8,1209.5,772.8
2021-12-09,46306.8,1199.5,767.7
2021-12-10,46306.8,1199.5,762.3
2021-12-11,46306.8,1199.5,755.1
2021-12-12,46306.8,1199.5,748.3
2021-12-13,46306.8,1199.5,741.5
2021-12-14,46306.8,1229.5,731.5
2021-12-15,47506.8,2479.5,741.8
2021-12-16,47506.8,2489.5,750.8
2021-12-17,47506.8,2489.5,758.6
2021-12-18,47506.8,2489.5,766.2
2021-12-19,47506.8,2489.5,774.4
2021-12-20,47516.8,2499.5,782.8
2021-12-21,47526.8,2419.5,818.9
2021-12-22,47536.8,2309.5,857.6
2021-12-23,47546.8,2219.5,897.9
2021-12-24,47556.8,2199.5,940.8
2021-12-25,47556.8,2169.5,982.8
2021-12-26,47556.8,2169.5,1022.9
2021-12-27,47596.8,2209.5,1063.8
2021-12-28,47786.8,2389.5,1106.5
2021-12-29,47976.8,2569.5,1150.0
2021-12-30,48066.8,2629.5,1193.7
2021-12-31,48156.8,2639.5,1237.1
2022-01-01,47308.0,2759.0,1284.8
2022-01-02,47308.0,2759.0,1335.7
2022-01-03,47248.0,2699.0,1385.4
2022-01-04,47048.0,2599.0,1434.8
2022-01-05,46848.0,2529.0,1483.9
2022-01-06,46748.0,2559.0,1533.2
2022-01-07,46648.0,2569.0,1582.6
2022-01-08,46648.0,2564.0,1632.0
2022-01-09,46648.0,2564.0,1679.8
2022-01-10,46658.0,2574.0,1727.8
2022-01-11,46658.0,2589.0,1775.2
2022-01-12,46658.0,2594.0,1823.6
2022-01-13,46658.0,2602.0,1871.5
2022-01-14,46658.0,2610.0,1919.0
2022-01-15,46658.0,2613.0,1965.8
2022-01-16,46658.0,2613.0,2013.3
2022-01-17,46748.0,2703.0,2062.7
2022-01-18,46838.0,2796.0,2112.9
2022-01-19,46928.0,2811.0,2164.6
2022-01-20,47018.0,2623.0,2192.7
2022-01-21,47108.0,2465.0,2217.2
2022-01-22,47108.0,2465.0,2242.1
2022-01-23,47108.0,2465.0,2264.8
2022-01-24,47158.0,2515.0,2288.5
2022-01-25,47208.0,2565.0,2315.0
2022-01-26,47308.0,2743.0,2344.9
2022-01-27,47408.0,2943.0,2379.6
2022-01-28,47508.0,3193.0,2419.5
2022-01-29,47608.0,3195.0,2459.4
2022-01-30,47708.0,3295.0,2501.3
2022-01-31,47708.0,3295.0,2543.2
2022-02-01,47178.3,2621.0,2571.6
2022-02-02,47178.3,2543.0,2597.9
2022-02-03,47178.3,2623.0,2600.8
2022-02-04,47178.3,2623.0,2603.4
2022-02-05,47178.3,2623.0,2606.1
2022-02-06,47178.3,2623.0,2608.8
2022-02-07,47048.3,2443.0,2607.8
2022-02-08,46918.3,2303.0,2603.9
2022-02-09,46738.3,2153.0,2598.6
2022-02-10,46558.3,2053.0,2593.5
2022-02-11,46378.3,1873.0,2586.5
