date,daily_net,stock,yoy,yoy_ma50
2020-06-28,100.0,780.0,,
2020-06-29,-40.0,740.0,,
2020-06-30,-90.0,650.0,,
2020-07-01,-180.0,470.0,,
2020-07-02,-70.0,400.0,,
2020-07-03,-110.0,290.0,,
2020-07-04,0.0,290.0,,
2020-07-05,-100.0,190.0,,
2020-07-06,-80.0,110.0,,
2020-07-07,-110.0,0.0,,
2020-07-08,0.0,0.0,,
2020-07-09,0.0,0.0,,
2020-07-10,0.0,0.0,,
2020-07-11,0.0,0.0,,
2020-07-12,0.0,0.0,,
2020-07-13,50.0,50.0,,
2020-07-14,30.0,80.0,,
2020-07-15,0.0,80.0,-80.0,-80.0
2020-07-16,50.0,130.0,-130.0,-105.0
2020-07-17,200.0,330.0,-30.0,-80.0
2020-07-18,0.0,330.0,-130.0,-92.5
2020-07-19,0.0,330.0,-130.0,-100.0
2020-07-20,50.0,380.0,-80.0,-96.7
2020-07-21,-20.0,360.0,-150.0,-104.3
2020-07-22,0.0,360.0,10.0,-90.0
2020-07-23,-50.0,310.0,60.0,-73.3
2020-07-24,-200.0,110.0,-40.0,-70.0
2020-07-25,0.0,110.0,60.0,-58.2
2020-07-26,0.0,110.0,60.0,-48.3
2020-07-27,0.0,110.0,60.0,-40.0
2020-07-28,70.0,180.0,180.0,-24.3
2020-07-29,30.0,210.0,210.0,-8.7
2020-07-30,50.0,260.0,260.0,8.1
2020-07-31,20.0,280.0,280.0,24.1
2020-08-01,0.0,280.0,280.0,38.3
2020-08-02,0.0,280.0,280.0,51.1
2020-08-03,-100.0,180.0,180.0,57.5
2020-08-04,-80.0,100.0,100.0,59.5
2020-08-05,-30.0,70.0,70.0,60.0
2020-08-06,-50.0,20.0,20.0,58.3
2020-08-07,-10.0,10.0,10.0,56.2
2020-08-08,0.0,10.0,10.0,54.4
2020-08-09,0.0,10.0,10.0,52.7
2020-08-10,10.0,20.0,20.0,51.5
2020-08-11,50.0,70.0,40.0,51.1
2020-08-12,140.0,210.0,120.0,53.4
2020-08-13,150.0,360.0,170.0,57.3
2020-08-14,140.0,500.0,310.0,65.5
2020-08-15,0.0,500.0,230.0,70.6
2020-08-16,0.0,500.0,230.0,75.5
2020-08-17,40.0,540.0,270.0,81.2
2020-08-18,50.0,590.0,330.0,88.3
2020-08-19,10.0,600.0,350.0,95.6
2020-08-20,10.0,610.0,400.0,103.8
2020-08-21,-150.0,460.0,190.0,106.1
2020-08-22,0.0,460.0,270.0,110.3
2020-08-23,0.0,460.0,270.0,114.2
2020-08-24,110.0,570.0,380.0,120.7
2020-08-25,200.0,770.0,600.0,132.1
2020-08-26,50.0,820.0,620.0,143.5
2020-08-27,-60.0,760.0,560.0,153.0
2020-08-28,50.0,810.0,670.0,164.4
2020-08-29,0.0,810.0,670.0,175.4
2020-08-30,0.0,810.0,670.0,186.0
2020-08-31,-80.0,730.0,590.0,194.4
2020-09-01,-230.0,500.0,360.0,197.8
2020-09-02,-180.0,320.0,260.0,199.0
2020-09-03,20.0,340.0,340.0,207.4
2020-09-04,50.0,390.0,390.0,217.8
2020-09-05,0.0,390.0,350.0,225.4
2020-09-06,0.0,390.0,350.0,235.0
2020-09-07,20.0,410.0,370.0,245.0
2020-09-08,100.0,510.0,350.0,253.6
2020-09-09,100.0,610.0,370.0,264.0
2020-09-10,20.0,630.0,360.0,271.0
2020-09-11,-10.0,620.0,350.0,276.8
2020-09-12,0.0,620.0,390.0,285.4
2020-09-13,0.0,620.0,390.0,292.0
2020-09-14,-20.0,600.0,370.0,298.2
2020-09-15,-170.0,430.0,320.0,303.4
2020-09-16,0.0,430.0,400.0,307.8
2020-09-17,-30.0,400.0,370.0,311.0
2020-09-18,80.0,480.0,450.0,314.8
2020-09-19,0.0,480.0,330.0,315.8
2020-09-20,0.0,480.0,330.0,316.8
2020-09-21,-80.0,400.0,250.0,316.2
2020-09-22,350.0,750.0,500.0,322.6
2020-09-23,80.0,830.0,540.0,331.4
2020-09-24,10.0,840.0,560.0,341.2
2020-09-25,-20.0,820.0,520.0,351.2
2020-09-26,0.0,820.0,530.0,361.6
2020-09-27,20.0,840.0,550.0,372.4
2020-09-28,40.0,880.0,590.0,384.0
2020-09-29,-100.0,780.0,510.0,393.8
2020-09-30,-50.0,730.0,460.0,402.2
2020-10-01,0.0,730.0,460.0,409.0
2020-10-02,-60.0,670.0,400.0,413.6
2020-10-03,0.0,670.0,480.0,417.0
2020-10-04,0.0,670.0,480.0,422.0
2020-10-05,0.0,670.0,480.0,427.0
2020-10-06,-150.0,520.0,410.0,429.8
2020-10-07,-100.0,420.0,350.0,430.2
2020-10-08,-120.0,300.0,250.0,428.2
2020-10-09,-90.0,210.0,180.0,423.8
2020-10-10,0.0,210.0,210.0,424.2
2020-10-11,-20.0,190.0,190.0,422.6
2020-10-12,-40.0,150.0,150.0,420.2
2020-10-13,-100.0,50.0,50.0,413.6
2020-10-14,-50.0,0.0,0.0,401.6
2020-10-15,50.0,50.0,50.0,390.2
2020-10-16,50.0,100.0,100.0,381.0
2020-10-17,0.0,100.0,70.0,369.0
2020-10-18,0.0,100.0,70.0,357.0
2020-10-19,50.0,150.0,120.0,346.0
2020-10-20,70.0,220.0,140.0,337.0
2020-10-21,80.0,300.0,220.0,334.2
2020-10-22,0.0,300.0,20.0,329.4
2020-10-23,20.0,320.0,-20.0,322.2
2020-10-24,0.0,320.0,-20.0,314.0
2020-10-25,0.0,320.0,-20.0,306.6
2020-10-26,-50.0,270.0,-70.0,298.2
2020-10-27,30.0,300.0,10.0,291.0
2020-10-28,40.0,340.0,50.0,285.0
2020-10-29,90.0,430.0,340.0,284.4
2020-10-30,30.0,460.0,430.0,285.8
2020-10-31,0.0,460.0,460.0,288.0
2020-11-01,0.0,460.0,460.0,289.4
2020-11-02,50.0,510.0,510.0,291.8
2020-11-03,20.0,530.0,530.0,295.0
2020-11-04,0.0,530.0,530.0,299.2
2020-11-05,-110.0,420.0,420.0,299.6
2020-11-06,-100.0,320.0,320.0,298.6
2020-11-07,0.0,320.0,320.0,296.0
2020-11-08,0.0,320.0,320.0,295.8
2020-11-09,-50.0,270.0,270.0,294.6
2020-11-10,0.0,270.0,270.0,295.0
2020-11-11,30.0,300.0,300.0,291.0
2020-11-12,90.0,390.0,390.0,288.0
2020-11-13,160.0,550.0,550.0,287.8
2020-11-14,0.0,550.0,550.0,288.4
2020-11-15,0.0,550.0,550.0,288.8
2020-11-16,0.0,550.0,550.0,288.8
2020-11-17,-70.0,480.0,300.0,283.0
2020-11-18,-50.0,430.0,250.0,277.8
2020-11-19,-50.0,380.0,200.0,272.6
2020-11-20,-80.0,300.0,120.0,265.8
2020-11-21,0.0,300.0,120.0,260.2
2020-11-22,0.0,300.0,120.0,253.0
2020-11-23,40.0,340.0,160.0,246.6
2020-11-24,20.0,360.0,360.0,244.2
2020-11-25,20.0,380.0,380.0,243.6
2020-11-26,10.0,390.0,390.0,244.4
2020-11-27,40.0,430.0,430.0,248.0
2020-11-28,0.0,430.0,430.0,253.0
2020-11-29,0.0,430.0,430.0,257.4
2020-11-30,110.0,540.0,540.0,264.4
2020-12-01,-50.0,490.0,490.0,271.2
2020-12-02,-110.0,380.0,380.0,277.8
2020-12-03,-70.0,310.0,310.0,284.0
2020-12-04,-110.0,200.0,200.0,287.0
2020-12-05,0.0,200.0,200.0,289.0
2020-12-06,0.0,200.0,200.0,291.6
2020-12-07,-100.0,100.0,100.0,292.2
2020-12-08,40.0,140.0,140.0,292.6
2020-12-09,10.0,150.0,150.0,292.8
2020-12-10,0.0,150.0,150.0,291.4
2020-12-11,0.0,150.0,150.0,294.0
2020-12-12,0.0,150.0,150.0,297.4
2020-12-13,0.0,150.0,150.0,300.8
2020-12-14,-30.0,120.0,120.0,303.6
2020-12-15,-50.0,70.0,70.0,306.4
2020-12-16,-10.0,60.0,60.0,307.4
2020-12-17,0.0,60.0,-140.0,303.6
2020-12-18,0.0,60.0,-420.0,288.4
2020-12-19,0.0,60.0,-570.0,268.4
2020-12-20,0.0,60.0,-570.0,247.8
2020-12-21,90.0,150.0,-480.0,229.0
2020-12-22,120.0,270.0,-410.0,210.6
2020-12-23,100.0,370.0,-310.0,193.8
2020-12-24,30.0,400.0,-230.0,178.6
2020-12-25,30.0,430.0,-170.0,166.8
